日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20201130,5480,日本冶金工業,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄 ,6,TOPIX Small 1
20201130,5481,山陽特殊製鋼,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄 ,7,TOPIX Small 2
20201130,5482,愛知製鋼,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄 ,7,TOPIX Small 2
20201130,5484,東北特殊鋼,JASDAQ(スタンダード・内国株）,3450,鉄鋼,7,鉄鋼・非鉄 ,-,-
20201130,5486,日立金属,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄 ,4,TOPIX Mid400
20201130,5491,日本金属,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄 ,7,TOPIX Small 2
20201130,5541,大平洋金属,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄 ,6,TOPIX Small 1
20201130,5542,新報国製鉄,JASDAQ(スタンダード・内国株）,3450,鉄鋼,7,鉄鋼・非鉄 ,-,-
20201130,5563,新日本電工,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄 ,6,TOPIX Small 1
20201130,5602,栗本鐵工所,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄 ,7,TOPIX Small 2
20201130,5603,虹技,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄 ,7,TOPIX Small 2
20201130,5609,日本鋳造,市場第二部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄 ,-,-
20201130,5610,大和重工,市場第二部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄 ,-,-
20201130,5612,日本鋳鉄管,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄 ,7,TOPIX Small 2
20201130,5614,川金ホールディングス,市場第二部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄 ,-,-
20201130,5631,日本製鋼所,市場第一部（内国株）,3600,機械,8,機械 ,4,TOPIX Mid400
20201130,5632,三菱製鋼,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄 ,7,TOPIX Small 2
20201130,5644,メタルアート,市場第二部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄 ,-,-
20201130,5658,日亜鋼業,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄 ,7,TOPIX Small 2
20201130,5659,日本精線,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄 ,7,TOPIX Small 2
20201130,5660,神鋼鋼線工業,市場第二部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄 ,-,-
20201130,5690,リバーホールディングス,市場第二部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄 ,-,-
20201130,5695,パウダーテック,JASDAQ(スタンダード・内国株）,3450,鉄鋼,7,鉄鋼・非鉄 ,-,-
20201130,5697,サンユウ,市場第二部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄 ,-,-
20201130,5698,エンビプロ・ホールディングス,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄 ,7,TOPIX Small 2
20201130,5699,イボキン,JASDAQ(スタンダード・内国株）,3450,鉄鋼,7,鉄鋼・非鉄 ,-,-
20201130,5702,大紀アルミニウム工業所,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄 ,7,TOPIX Small 2
20201130,5703,日本軽金属ホールディングス,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄 ,4,TOPIX Mid400
20201130,5704,ＪＭＣ,マザーズ（内国株）,3500,非鉄金属,7,鉄鋼・非鉄 ,-,-
20201130,5706,三井金属鉱業,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄 ,4,TOPIX Mid400
20201130,5707,東邦亜鉛,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄 ,7,TOPIX Small 2
20201130,5711,三菱マテリアル,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄 ,4,TOPIX Mid400
20201130,5713,住友金属鉱山,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄 ,2,TOPIX Large70
20201130,5714,ＤＯＷＡホールディングス,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄 ,4,TOPIX Mid400
20201130,5715,古河機械金属,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄 ,6,TOPIX Small 1
20201130,5721,エス・サイエンス,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄 ,7,TOPIX Small 2
20201130,5724,アサカ理研,JASDAQ(スタンダード・内国株）,3500,非鉄金属,7,鉄鋼・非鉄 ,-,-
20201130,5726,大阪チタニウムテクノロジーズ,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄 ,7,TOPIX Small 2
20201130,5727,東邦チタニウム,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄 ,6,TOPIX Small 1
20201130,5729,日本精鉱,市場第二部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄 ,-,-
20201130,5741,ＵＡＣＪ,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄 ,6,TOPIX Small 1
20201130,5742,エヌアイシ・オートテック,JASDAQ(スタンダード・内国株）,3500,非鉄金属,7,鉄鋼・非鉄 ,-,-
20201130,5753,日本伸銅,市場第二部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄 ,-,-
20201130,5757,ＣＫサンエツ,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄 ,7,TOPIX Small 2
20201130,5781,東邦金属,市場第二部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄 ,-,-
20201130,5801,古河電気工業,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄 ,4,TOPIX Mid400
20201130,5802,住友電気工業,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄 ,2,TOPIX Large70
20201130,5803,フジクラ,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄 ,6,TOPIX Small 1
20201130,5805,昭和電線ホールディングス,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄 ,6,TOPIX Small 1
20201130,5807,東京特殊電線,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄 ,7,TOPIX Small 2
20201130,5809,タツタ電線,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄 ,6,TOPIX Small 1
20201130,5816,オーナンバ,市場第二部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄 ,-,-
20201130,5817,ＪＭＡＣＳ,市場第二部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄 ,-,-
20201130,5819,カナレ電気,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄 ,7,TOPIX Small 2
20201130,5820,三ッ星,JASDAQ(スタンダード・内国株）,3500,非鉄金属,7,鉄鋼・非鉄 ,-,-
20201130,5821,平河ヒューテック,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄 ,7,TOPIX Small 2
20201130,5851,リョービ,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄 ,6,TOPIX Small 1
20201130,5852,アーレスティ,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄 ,7,TOPIX Small 2
20201130,5856,エルアイイーエイチ,市場第二部（内国株）,6100,小売業,14,小売 ,-,-
20201130,5857,アサヒホールディングス,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄 ,6,TOPIX Small 1
20201130,5858,ＳＴＧ,PRO Market,3500,非鉄金属,7,鉄鋼・非鉄 ,-,-
20201130,5900,ダイケン,JASDAQ(スタンダード・内国株）,3550,金属製品,3,建設・資材 ,-,-
20201130,5901,東洋製罐グループホールディングス,市場第一部（内国株）,3550,金属製品,3,建設・資材 ,4,TOPIX Mid400
20201130,5902,ホッカンホールディングス,市場第一部（内国株）,3550,金属製品,3,建設・資材 ,7,TOPIX Small 2
20201130,5903,シンポ,JASDAQ(スタンダード・内国株）,3550,金属製品,3,建設・資材 ,-,-
20201130,5905,日本製罐,市場第二部（内国株）,3550,金属製品,3,建設・資材 ,-,-
20201130,5906,エムケー精工,JASDAQ(スタンダード・内国株）,3550,金属製品,3,建設・資材 ,-,-
20201130,5907,ＪＦＥコンテイナー,市場第二部（内国株）,3550,金属製品,3,建設・資材 ,-,-
20201130,5909,コロナ,市場第一部（内国株）,3550,金属製品,3,建設・資材 ,7,TOPIX Small 2
20201130,5911,横河ブリッジホールディングス,市場第一部（内国株）,3550,金属製品,3,建設・資材 ,6,TOPIX Small 1
20201130,5912,ＯＳＪＢホールディングス,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20201130,5915,駒井ハルテック,市場第一部（内国株）,3550,金属製品,3,建設・資材 ,7,TOPIX Small 2
20201130,5918,瀧上工業,市場第二部（内国株）,3550,金属製品,3,建設・資材 ,-,-
20201130,5921,川岸工業,市場第二部（内国株）,3550,金属製品,3,建設・資材 ,-,-
20201130,5922,那須電機鉄工,市場第二部（内国株）,3550,金属製品,3,建設・資材 ,-,-
20201130,5923,高田機工,市場第一部（内国株）,3550,金属製品,3,建設・資材 ,7,TOPIX Small 2
20201130,5928,アルメタックス,市場第二部（内国株）,3550,金属製品,3,建設・資材 ,-,-
20201130,5929,三和ホールディングス,市場第一部（内国株）,3550,金属製品,3,建設・資材 ,4,TOPIX Mid400
20201130,5930,文化シヤッター,市場第一部（内国株）,3550,金属製品,3,建設・資材 ,6,TOPIX Small 1
20201130,5932,三協立山,市場第一部（内国株）,3550,金属製品,3,建設・資材 ,7,TOPIX Small 2
20201130,5933,アルインコ,市場第一部（内国株）,3550,金属製品,3,建設・資材 ,7,TOPIX Small 2
20201130,5935,元旦ビューティ工業,JASDAQ(スタンダード・内国株）,3550,金属製品,3,建設・資材 ,-,-
20201130,5936,東洋シヤッター,市場第一部（内国株）,3550,金属製品,3,建設・資材 ,7,TOPIX Small 2
20201130,5938,ＬＩＸＩＬグループ,市場第一部（内国株）,3550,金属製品,3,建設・資材 ,4,TOPIX Mid400
20201130,5939,大谷工業,JASDAQ(スタンダード・内国株）,3550,金属製品,3,建設・資材 ,-,-
20201130,5940,不二サッシ,市場第二部（内国株）,3550,金属製品,3,建設・資材 ,-,-
20201130,5941,中西製作所,市場第二部（内国株）,3550,金属製品,3,建設・資材 ,-,-
20201130,5942,日本フイルコン,市場第一部（内国株）,3550,金属製品,3,建設・資材 ,7,TOPIX Small 2
20201130,5943,ノーリツ,市場第一部（内国株）,3550,金属製品,3,建設・資材 ,7,TOPIX Small 2
20201130,5945,天龍製鋸,JASDAQ(スタンダード・内国株）,3550,金属製品,3,建設・資材 ,-,-
20201130,5946,長府製作所,市場第一部（内国株）,3550,金属製品,3,建設・資材 ,7,TOPIX Small 2
20201130,5947,リンナイ,市場第一部（内国株）,3550,金属製品,3,建設・資材 ,4,TOPIX Mid400
20201130,5949,ユニプレス,市場第一部（内国株）,3700,輸送用機器,6,自動車・輸送機 ,6,TOPIX Small 1
20201130,5950,日本パワーファスニング,市場第二部（内国株）,3550,金属製品,3,建設・資材 ,-,-
20201130,5951,ダイニチ工業,市場第一部（内国株）,3550,金属製品,3,建設・資材 ,7,TOPIX Small 2
20201130,5952,アマテイ,市場第二部（内国株）,3550,金属製品,3,建設・資材 ,-,-
20201130,5955,ヤマシナ,市場第二部（内国株）,3550,金属製品,3,建設・資材 ,-,-
20201130,5956,トーソー,市場第二部（内国株）,3550,金属製品,3,建設・資材 ,-,-
20201130,5957,日東精工,市場第一部（内国株）,3550,金属製品,3,建設・資材 ,7,TOPIX Small 2
20201130,5958,三洋工業,市場第一部（内国株）,3550,金属製品,3,建設・資材 ,7,TOPIX Small 2
20201130,5959,岡部,市場第一部（内国株）,3550,金属製品,3,建設・資材 ,7,TOPIX Small 2
20201130,5962,浅香工業,市場第二部（内国株）,3800,その他製品,10,情報通信・サービスその他 ,-,-
20201130,5964,東洋刃物,市場第二部（内国株）,3550,金属製品,3,建設・資材 ,-,-
20201130,5965,フジマック,市場第二部（内国株）,3550,金属製品,3,建設・資材 ,-,-
20201130,5966,京都機械工具,市場第二部（内国株）,3550,金属製品,3,建設・資材 ,-,-
20201130,5967,ＴＯＮＥ,市場第二部（内国株）,3550,金属製品,3,建設・資材 ,-,-
20201130,5969,ロブテックス,市場第二部（内国株）,3550,金属製品,3,建設・資材 ,-,-
20201130,5970,ジーテクト,市場第一部（内国株）,3550,金属製品,3,建設・資材 ,6,TOPIX Small 1
20201130,5971,共和工業所,JASDAQ(スタンダード・内国株）,3550,金属製品,3,建設・資材 ,-,-
20201130,5973,トーアミ,市場第二部（内国株）,3550,金属製品,3,建設・資材 ,-,-
20201130,5974,中国工業,市場第二部（内国株）,3550,金属製品,3,建設・資材 ,-,-
20201130,5975,東プレ,市場第一部（内国株）,3550,金属製品,3,建設・資材 ,6,TOPIX Small 1
20201130,5976,高周波熱錬,市場第一部（内国株）,3550,金属製品,3,建設・資材 ,7,TOPIX Small 2
20201130,5981,東京製綱,市場第一部（内国株）,3550,金属製品,3,建設・資材 ,7,TOPIX Small 2
20201130,5982,マルゼン,市場第二部（内国株）,3550,金属製品,3,建設・資材 ,-,-
20201130,5983,イワブチ,JASDAQ(スタンダード・内国株）,3550,金属製品,3,建設・資材 ,-,-
20201130,5984,兼房,市場第二部（内国株）,3550,金属製品,3,建設・資材 ,-,-
20201130,5985,サンコール,市場第一部（内国株）,3550,金属製品,3,建設・資材 ,7,TOPIX Small 2
20201130,5986,モリテック　スチール,市場第一部（内国株）,3550,金属製品,3,建設・資材 ,7,TOPIX Small 2
20201130,5987,オーネックス,JASDAQ(スタンダード・内国株）,3550,金属製品,3,建設・資材 ,-,-
20201130,5988,パイオラックス,市場第一部（内国株）,3550,金属製品,3,建設・資材 ,6,TOPIX Small 1
20201130,5989,エイチワン,市場第一部（内国株）,3550,金属製品,3,建設・資材 ,7,TOPIX Small 2
20201130,5990,スーパーツール,JASDAQ(スタンダード・内国株）,3550,金属製品,3,建設・資材 ,-,-
20201130,5991,日本発條,市場第一部（内国株）,3550,金属製品,3,建設・資材 ,4,TOPIX Mid400
20201130,5992,中央発條,市場第一部（内国株）,3550,金属製品,3,建設・資材 ,7,TOPIX Small 2
20201130,5994,ファインシンター,市場第二部（内国株）,3550,金属製品,3,建設・資材 ,-,-
20201130,5997,協立エアテック,JASDAQ(スタンダード・内国株）,3550,金属製品,3,建設・資材 ,-,-
20201130,5998,アドバネクス,市場第一部（内国株）,3550,金属製品,3,建設・資材 ,7,TOPIX Small 2
20201130,5999,イハラサイエンス,JASDAQ(スタンダード・内国株）,3550,金属製品,3,建設・資材 ,-,-
20201130,6005,三浦工業,市場第一部（内国株）,3600,機械,8,機械 ,4,TOPIX Mid400
20201130,6013,タクマ,市場第一部（内国株）,3600,機械,8,機械 ,6,TOPIX Small 1
20201130,6016,ジャパンエンジンコーポレーション,市場第二部（内国株）,3700,輸送用機器,6,自動車・輸送機 ,-,-
